sampleName	originalIndex	Cell.Type..Samples	MajorType	JustPyra	GabaDeep	PyramidalDeep	WithOxtr	WithHtr3a	CellType	forContanim	Normalize2.0	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	PMID	SharePermit	Notes	MouseStrain	ReporterGene	Cortex.Astrocyte	Cortex.Gabaergic	Cortex.Microglia	Cortex.Oligo	Cortex.Pyramidal	Brainstem.Astrocyte	Brainstem.Microglia	Brainstem.MotorCholin	Brainstem.Oligo	Brainstem.Serotonergic	Forebrain.Astrocyte	Forebrain.Cholin	Forebrain.Microglia	Forebrain.Oligo	SpinalCord.Astrocyte	SpinalCord.Microglia	SpinalCord.MotorCholin	SpinalCord.Oligo	Striatum.Astrocyte	Striatum.Cholin	Striatum.Microglia	Striatum.Oligo	Striatum.Spiny	Cerebellum.Astrocyte	Cerebellum.Basket	Cerebellum.CerebGranule	Cerebellum.Golgi	Cerebellum.Microglia	Cerebellum.Oligo	Cerebellum.Purkinje	Amygdala.Astrocyte	Amygdala.Gluta	Amygdala.Microglia	Amygdala.Oligo	Amygdala.Pyramidal	Hippocampus.Astrocyte	Hippocampus.DentateGranule	Hippocampus.Gabaergic	Hippocampus.Microglia	Hippocampus.Oligo	Hippocampus.Pyramidal	Thalamus.Astrocyte	Thalamus.Gabaergic	Thalamus.Hypocretinergic	Thalamus.Microglia	Thalamus.Oligo	Midbrain.Astrocyte	Midbrain.Cholin	Midbrain.Dopaminergic	Midbrain.Microglia	Midbrain.Oligo	Midbrain.Serotonergic	LocusCereuleus.Astrocyte	LocusCereuleus.Microglia	LocusCereuleus.Oligo	LocusCereuleus.Th_positive_LC	Ependymal.Astrocyte	Ependymal.Ependymal	Ependymal.Microglia	Ependymal.Oligo
GSM880683	74	GSM880683,GSM880684,GSM880685	Neuron	NA	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	TRUE	TRUE	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			GPL1261	Dougherty et al 2013	23407934	TRUE	NA			NA	NA	NA	NA	NA	0.176799926452445	0.140991365443061	0.482116019581019	0.34916223825083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206002917651518	0.374838566018883	0.303128592218269	0.195493333911481	0.331764533143593	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM880684	74	GSM880683,GSM880684,GSM880685	Neuron	NA	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	TRUE	TRUE	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			GPL1261	Dougherty et al 2013	23407934	TRUE	NA			NA	NA	NA	NA	NA	0.175220744199095	0.140813267591818	0.478383149594888	0.358120151417537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195960451558494	0.358818723287834	0.319290783889539	0.193901692916604	0.33382632397129	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM880685	74	GSM880683,GSM880684,GSM880685	Neuron	NA	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	TRUE	TRUE	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			GPL1261	Dougherty et al 2013	23407934	TRUE	NA			NA	NA	NA	NA	NA	0.162829921311016	0.143290647335018	0.469257662536884	0.347647087609485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18895714270946	0.353849591632252	0.309673474533001	0.196925309658795	0.324131380409213	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909438	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18352255443861	NA	0.191300038601698	0.216297243751685	0.228667406295953	0.17882472269057	0.257909787521178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909439	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195835462067713	NA	0.184741301776767	0.204402108659327	0.231956037260598	0.164378070727528	0.245663801618891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909440	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207827170399935	NA	0.201769924372767	0.196034958532481	0.236031553933773	0.162967512092526	0.212965760058749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909441	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.210965211314728	NA	0.187251469300059	0.202592958974319	0.228105577137512	0.163864186353551	0.229547934099869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909442	76	GSM909442,GSM909443,GSM909444	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352497239265382	NA	0.175511288949199	0.218349898167253	0.267776082045061	0.180594184667503	0.252690858550346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909443	76	GSM909442,GSM909443,GSM909444	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327740225531107	NA	0.177551512671812	0.193710319599743	0.238130498369299	0.176637046359868	0.274043838953844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909444	76	GSM909442,GSM909443,GSM909444	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379979360189889	NA	0.201155433530983	0.204749565233268	0.253862170822044	0.176067098386046	0.321299974348291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909445	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468128409768415	NA	0.190290952002284	0.180572111657775	0.269378596466005	0.216593592138133	0.31734840761698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909446	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483528826030247	NA	0.178309130368838	0.204952281121386	0.267471188658083	0.195044342302701	0.34814444678066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909447	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.472061105436673	NA	0.199808477199498	0.187145188310613	0.271488284556468	0.190090536941263	0.341181017419538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909448	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.476256369145654	NA	0.187868729624586	0.198076207913143	0.265202722917135	0.204687275304165	0.313466857554118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909449	78	GSM909449,GSM909450,GSM909451	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.452275591371513	NA	0.248424999257712	0.217002328125411	0.269289121227528	0.185826029603531	0.305509913196475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909450	78	GSM909449,GSM909450,GSM909451	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35438903303904	NA	0.242828702694651	0.214893756884396	0.261770067394941	0.186748409588841	0.325564273608787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909451	78	GSM909449,GSM909450,GSM909451	Neuron	NA	Basket	Basket	Basket	Basket	Basket	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.369946790235797	NA	0.186122815997268	0.209865410538615	0.270821174504223	0.218219638548096	0.528398531472203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909452	79	GSM909452,GSM909453,GSM909454	Neuron	NA	NA	NA	NA	NA	NA	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	Purkinje cells They are everywhere			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483237405825928	NA	0.242223843356035	0.233158342972226	0.277720629312573	0.214789150466831	0.758419298673299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909453	79	GSM909452,GSM909453,GSM909454	Neuron	NA	NA	NA	NA	NA	NA	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	Purkinje cells They are everywhere			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.485902368674021	NA	0.148923675866489	0.188400413217445	0.334492937135052	0.194396732635355	0.786844057605748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM909454	79	GSM909452,GSM909453,GSM909454	Neuron	NA	NA	NA	NA	NA	NA	Basket	TRUE	TRUE	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	GPL1261	Paul et al 2012	22754500	TRUE	Purkinje cells They are everywhere			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68619867492408	NA	0.242811643213186	0.198179129705486	0.294084427798413	0.277594814184064	0.413499069009821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM866327	80	GSM866327,GSM866328,GSM866329,GSM866330	Glia	NA	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	TRUE	TRUE	Astrocyte	Astrocyte	Cortex,Cerebrum	Cortex	30-35	33	FACS			GPL1261	Zamanian et al 2012	22553043	TRUE	NA			NA	0.143411200889851	0.240033006693847	0.250105271336875	0.160998090672667	NA	0.175569454656157	0.0970652873843692	0.169809961393211	0.0811497176345672	NA	0.0936498709211889	0.169777702220857	0.197781135492898	NA	0.167151460946359	0.106958514800405	0.171322401348068	NA	0.173834084746201	0.257004336963946	0.256147554541157	0.141391707067492	NA	NA	NA	NA	NA	NA	NA	NA	0.06788569827545	0.186242997177317	0.216499270195142	0.0850485122083519	NA	0.143057178213675	0.131393454865084	0.188519869951528	0.205577927250419	0.131637331718613	NA	0.164299704370569	0.105647150367769	0.18216038854386	0.196933723762054	NA	0.162430131854499	0.166752820479894	0.241977064927146	0.259504104861236	0.0963775542624437	NA	0.17093650637911	0.207565459768126	0.133624478077738	NA	0.224749327142426	0.127650761255465	0.15049215796501
GSM866328	80	GSM866327,GSM866328,GSM866329,GSM866330	Glia	NA	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	TRUE	TRUE	Astrocyte	Astrocyte	Cortex,Cerebrum	Cortex	30-35	33	FACS			GPL1261	Zamanian et al 2012	22553043	TRUE	NA			NA	0.247993422824867	0.269854605485292	0.290884667088363	0.203545585263043	NA	0.217387544778523	0.158914943532138	0.228614297106626	0.126692564545306	NA	0.16857791290635	0.208277874957945	0.230556220841246	NA	0.212260323602485	0.18139624448627	0.198630427197216	NA	0.242604877527631	0.28666619298036	0.296591513155722	0.198646185264191	NA	NA	NA	NA	NA	NA	NA	NA	0.138419312561806	0.215675142494068	0.248894567828469	0.0946569203212772	NA	0.190728082494798	0.203897602857784	0.223896829623862	0.246579950701501	0.198736363292842	NA	0.220741287840461	0.144416147765846	0.220956863808006	0.239338286605209	NA	0.224487330972258	0.183319377952565	0.26967145993428	0.287549591708601	0.13808659028628	NA	0.205908945319318	0.238040764225008	0.197636851250812	NA	0.201896954789165	0.161899113433962	0.200704885649666
GSM866329	80	GSM866327,GSM866328,GSM866329,GSM866330	Glia	NA	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	TRUE	TRUE	Astrocyte	Astrocyte	Cortex,Cerebrum	Cortex	30-35	33	FACS			GPL1261	Zamanian et al 2012	22553043	TRUE	NA			NA	0.166435294309335	0.29364786474248	0.269276521671383	0.150508778802741	NA	0.231173757732753	0.0977387246854228	0.199303029831728	0.104923166709786	NA	0.102860524461598	0.226453064389912	0.217699090539448	NA	0.226211687599479	0.122117909869467	0.182164957617937	NA	0.186981977837704	0.303736150023238	0.276201533801197	0.144626748216318	NA	NA	NA	NA	NA	NA	NA	NA	0.130573979429485	0.24444716074164	0.235483453930823	0.0943938274040822	NA	0.159104268197649	0.158897328143131	0.25225066662217	0.229856554210537	0.160992030213709	NA	0.196680110316296	0.109567512750786	0.234906702830949	0.213291873456508	NA	0.184996115595863	0.169451017879942	0.280421989590221	0.275052875030043	0.125526696212329	NA	0.232640434573517	0.226058562737284	0.153884104317677	NA	0.168790334609132	0.2034201605334	0.163649707806229
GSM866330	80	GSM866327,GSM866328,GSM866329,GSM866330	Glia	NA	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	TRUE	TRUE	Astrocyte	Astrocyte	Cortex,Cerebrum	Cortex	30-35	33	FACS			GPL1261	Zamanian et al 2012	22553043	TRUE	NA			NA	0.162441126134719	0.258619838099401	0.228399472478736	0.177605034895747	NA	0.197185622981449	0.105729519383533	0.139933232310375	0.0934446056773723	NA	0.103129224615123	0.191261990911174	0.17244142889773	NA	0.189997519356597	0.121459381022813	0.137414857290528	NA	0.195114010815082	0.272467173354286	0.232571438555912	0.150138463447005	NA	NA	NA	NA	NA	NA	NA	NA	0.114274963361362	0.207043784833677	0.18590297191495	0.0829426010506709	NA	0.157389253864813	0.165975642157251	0.213831785936567	0.181025671993017	0.169170108548312	NA	0.214384894603175	0.0940909611803621	0.203995621789061	0.164240076346399	NA	0.156511468107869	0.157241968677946	0.257591070530397	0.229458784527989	0.10796872494007	NA	0.191557494351867	0.181496338320247	0.150416679347038	NA	0.16853725998005	0.157150726156643	0.124182875872844
GSM1057734	81	GSM1057734,GSM1057735,GSM1057736	Neuron	NA	Cholin	Cholin	Cholin	Cholin	Cholin	Cholin	TRUE	TRUE	Cholin	Cholin	Midbrain	Midbrain Habenula	42-84	63	TRAP			GPL1261	G??rlich et al 2013	24082085	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133677517866874	NA	0.272540543977522	0.169083118582634	0.177513201907099	0.215090318741847	NA	NA	NA	NA	NA	NA	NA	NA
GSM1057735	81	GSM1057734,GSM1057735,GSM1057736	Neuron	NA	Cholin	Cholin	Cholin	Cholin	Cholin	Cholin	TRUE	TRUE	Cholin	Cholin	Midbrain	Midbrain Habenula	42-84	63	TRAP			GPL1261	G??rlich et al 2013	24082085	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142657618508881	NA	0.30001175789718	0.175885278891241	0.194940819684534	0.20586817298334	NA	NA	NA	NA	NA	NA	NA	NA
GSM1057736	81	GSM1057734,GSM1057735,GSM1057736	Neuron	NA	Cholin	Cholin	Cholin	Cholin	Cholin	Cholin	TRUE	TRUE	Cholin	Cholin	Midbrain	Midbrain Habenula	42-84	63	TRAP			GPL1261	G??rlich et al 2013	24082085	TRUE	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144559298107273	NA	0.285083825652441	0.177416873705836	0.187226372334862	0.206673712019292	NA	NA	NA	NA	NA	NA	NA	NA
GSM215857	88	GSM215857,GSM215858,GSM215859,GSM215860	Neuron	NA	GabaPV	GabaPV	GabaPV	GabaPV	GabaPV	Gabaergic	TRUE	TRUE	GabaPV	GabaPV from G42 line	Cortex	Motor cortex		38	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE	Same as Okaty 2009.	G42	Gad1	0.156911133827268	NA	0.169904780647221	0.124008375753557	0.145792933787387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM215858	88	GSM215857,GSM215858,GSM215859,GSM215860	Neuron	NA	GabaPV	GabaPV	GabaPV	GabaPV	GabaPV	Gabaergic	TRUE	TRUE	GabaPV	GabaPV from G42 line	Cortex	Motor cortex		38	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE	Same as Okaty 2009.	G42	Gad1	0.159660132117351	NA	0.170391456377732	0.132965287885641	0.1424295282812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM215859	88	GSM215857,GSM215858,GSM215859,GSM215860	Neuron	NA	GabaPV	GabaPV	GabaPV	GabaPV	GabaPV	Gabaergic	TRUE	TRUE	GabaPV	GabaPV from G42 line	Cortex	Motor cortex		38	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE	Same as Okaty 2009.	G42	Gad1	0.15496080795657	NA	0.168016710313509	0.129538777429195	0.158763371215674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM215860	88	GSM215857,GSM215858,GSM215859,GSM215860	Neuron	NA	GabaPV	GabaPV	GabaPV	GabaPV	GabaPV	Gabaergic	TRUE	TRUE	GabaPV	GabaPV from G42 line	Cortex	Motor cortex		38	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE	Same as Okaty 2009.	G42	Gad1	0.157799626587061	NA	0.172581845433305	0.126077780709374	0.159002393006175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSM215871	89	GSM215871,GSM215872,GSM215873	Neuron	NA	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	TRUE	TRUE	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	LocusCereuleus		39	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.150453593183954	0.148181348509902	0.193327555419571	NA	NA	NA	NA	NA
GSM215872	89	GSM215871,GSM215872,GSM215873	Neuron	NA	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	TRUE	TRUE	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	LocusCereuleus		39	Manual			GPL1261	Sugino et al. 2014	25232122	TRUE				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.150252325681155	0.142867576638043	0.200776476208909	NA	NA	NA	NA	NA
